
time;gFx;gFy;gFz;wx;wy;wz;
13.306;0,00;0,20;0,85;-0,03;-0,01;0,15;
13.306;-0,00;0,21;0,85;-0,03;-0,01;0,15;
13.308;-0,00;0,21;0,85;-0,05;-0,06;0,15;
13.308;-0,01;0,21;0,86;-0,05;-0,06;0,15;
13.311;-0,01;0,21;0,86;-0,08;-0,11;0,16;
13.312;-0,01;0,20;0,86;-0,08;-0,11;0,16;
13.314;-0,01;0,20;0,86;-0,10;-0,16;0,17;
13.314;-0,01;0,20;0,87;-0,10;-0,16;0,17;
13.316;-0,01;0,20;0,87;-0,13;-0,21;0,18;
13.317;-0,01;0,20;0,87;-0,13;-0,21;0,18;
13.319;-0,02;0,20;0,88;-0,13;-0,21;0,18;
13.32;-0,02;0,20;0,88;-0,15;-0,25;0,20;
13.321;-0,02;0,20;0,88;-0,17;-0,30;0,21;
13.321;-0,02;0,20;0,89;-0,17;-0,30;0,21;
13.324;-0,02;0,20;0,91;-0,17;-0,30;0,21;
13.324;-0,02;0,20;0,91;-0,19;-0,34;0,23;
13.327;-0,02;0,20;0,91;-0,20;-0,38;0,24;
13.328;-0,01;0,20;0,92;-0,20;-0,38;0,24;
13.328;-0,01;0,20;0,92;-0,21;-0,41;0,26;
13.328;-0,01;0,19;0,93;-0,21;-0,41;0,26;
13.334;-0,01;0,19;0,93;-0,22;-0,44;0,27;
13.335;-0,01;0,20;0,95;-0,22;-0,44;0,27;
13.335;-0,00;0,20;0,96;-0,22;-0,44;0,27;
13.336;-0,00;0,20;0,96;-0,22;-0,47;0,28;
13.339;-0,00;0,20;0,96;-0,21;-0,49;0,29;
13.34;0,01;0,20;0,97;-0,21;-0,49;0,29;
13.34;0,02;0,20;0,98;-0,21;-0,49;0,29;
13.341;0,02;0,20;0,98;-0,20;-0,52;0,29;
13.342;0,02;0,20;0,98;-0,19;-0,54;0,30;
13.343;0,02;0,21;0,99;-0,19;-0,54;0,30;
13.344;0,02;0,21;0,99;-0,17;-0,56;0,30;
13.345;0,03;0,21;0,99;-0,17;-0,56;0,30;
13.346;0,03;0,21;1,00;-0,17;-0,56;0,30;
13.346;0,03;0,21;1,00;-0,15;-0,59;0,31;
13.347;0,03;0,21;1,00;-0,13;-0,61;0,32;
13.348;0,04;0,21;1,00;-0,13;-0,61;0,32;
13.352;0,05;0,22;1,00;-0,13;-0,61;0,32;
13.353;0,05;0,22;1,00;-0,10;-0,62;0,32;
13.355;0,05;0,22;1,00;-0,08;-0,63;0,32;
13.356;0,05;0,22;1,00;-0,08;-0,63;0,32;
13.358;0,05;0,22;1,00;-0,06;-0,63;0,32;
13.358;0,05;0,22;1,00;-0,04;-0,62;0,32;
13.358;0,06;0,22;0,99;-0,04;-0,62;0,32;
13.359;0,07;0,22;0,99;-0,04;-0,62;0,32;
13.362;0,07;0,22;0,99;-0,02;-0,62;0,32;
13.362;0,07;0,22;0,98;-0,02;-0,62;0,32;
13.363;0,07;0,22;0,98;-0,01;-0,61;0,32;
13.366;0,07;0,22;0,98;-0,01;-0,61;0,32;
13.366;0,07;0,22;0,98;0,01;-0,59;0,32;
13.366;0,08;0,23;0,97;0,01;-0,59;0,32;
13.371;0,08;0,23;0,97;0,01;-0,59;0,32;
13.372;0,08;0,23;0,97;0,02;-0,57;0,32;
13.372;0,08;0,23;0,97;0,02;-0,54;0,33;
13.372;0,08;0,22;0,96;0,02;-0,54;0,33;
13.375;0,08;0,22;0,96;0,02;-0,51;0,33;
13.376;0,08;0,22;0,96;0,02;-0,51;0,33;
13.378;0,08;0,22;0,96;0,02;-0,48;0,34;
13.379;0,08;0,22;0,95;0,02;-0,48;0,34;
13.379;0,08;0,22;0,95;0,02;-0,48;0,34;
13.379;0,08;0,22;0,95;0,02;-0,44;0,34;
13.387;0,08;0,22;0,95;0,02;-0,41;0,34;
13.387;0,08;0,22;0,96;0,02;-0,41;0,34;
13.387;0,08;0,22;0,96;0,01;-0,37;0,34;
13.388;0,09;0,22;0,95;0,01;-0,37;0,34;
13.388;0,08;0,22;0,95;0,01;-0,37;0,34;
13.388;0,08;0,22;0,95;0,01;-0,34;0,34;
13.388;0,08;0,22;0,95;0,01;-0,34;0,34;
13.388;0,08;0,22;0,95;0,01;-0,31;0,35;
13.391;0,08;0,22;0,96;0,01;-0,31;0,35;
13.391;0,08;0,22;0,96;0,01;-0,28;0,34;
13.393;0,07;0,22;0,96;0,01;-0,28;0,34;
13.393;0,07;0,22;0,96;0,00;-0,24;0,35;
13.398;0,07;0,21;0,96;0,00;-0,24;0,35;
13.398;0,07;0,21;0,96;0,01;-0,21;0,35;
13.399;0,07;0,21;0,96;0,00;-0,18;0,35;
13.4;0,07;0,21;0,97;0,00;-0,18;0,35;
13.402;0,07;0,21;0,97;0,01;-0,15;0,36;
13.403;0,06;0,21;0,98;0,01;-0,15;0,36;
13.403;0,06;0,21;0,98;0,01;-0,12;0,36;
13.403;0,05;0,21;0,99;0,01;-0,12;0,36;
13.407;0,05;0,21;0,99;0,01;-0,09;0,37;
13.408;0,05;0,21;1,00;0,01;-0,09;0,37;
13.409;0,04;0,21;1,01;0,01;-0,09;0,37;
13.409;0,04;0,21;1,01;0,02;-0,06;0,38;
13.412;0,04;0,21;1,01;0,03;-0,03;0,39;
13.412;0,03;0,20;1,02;0,03;-0,03;0,39;
13.416;0,03;0,20;1,02;0,04;0,00;0,40;
13.417;0,03;0,20;1,03;0,04;0,00;0,40;
13.418;0,03;0,20;1,03;0,05;0,03;0,41;
13.419;0,03;0,20;1,03;0,07;0,06;0,42;
13.419;0,03;0,20;1,04;0,07;0,06;0,42;
13.419;0,03;0,20;1,04;0,07;0,06;0,42;
13.421;0,03;0,20;1,04;0,08;0,09;0,43;
13.421;0,03;0,20;1,05;0,08;0,09;0,43;
13.427;0,03;0,20;1,05;0,08;0,09;0,43;
13.428;0,03;0,20;1,05;0,10;0,10;0,44;
13.428;0,03;0,20;1,05;0,12;0,12;0,45;
13.428;0,03;0,20;1,05;0,12;0,12;0,45;
13.429;0,03;0,20;1,05;0,15;0,14;0,45;
13.429;0,03;0,19;1,04;0,15;0,14;0,45;
13.432;0,03;0,19;1,04;0,16;0,14;0,46;
13.434;0,03;0,20;1,04;0,16;0,14;0,46;
13.434;0,03;0,20;1,04;0,19;0,14;0,47;
13.434;0,03;0,20;1,04;0,19;0,14;0,47;
13.437;0,03;0,20;1,04;0,21;0,14;0,47;
13.437;0,04;0,20;1,03;0,21;0,14;0,47;
13.441;0,04;0,20;1,03;0,23;0,14;0,47;
13.442;0,04;0,20;1,03;0,26;0,14;0,48;
13.442;0,04;0,20;1,03;0,26;0,14;0,48;
13.442;0,04;0,21;1,03;0,26;0,14;0,48;
13.443;0,04;0,21;1,03;0,27;0,14;0,47;
13.444;0,04;0,21;1,02;0,27;0,14;0,47;
13.446;0,04;0,21;1,02;0,29;0,14;0,48;
13.447;0,04;0,22;1,01;0,29;0,14;0,48;
13.45;0,05;0,22;1,01;0,29;0,14;0,48;
13.451;0,05;0,22;1,01;0,31;0,14;0,47;
13.451;0,05;0,22;1,01;0,32;0,14;0,48;
13.452;0,05;0,23;0,99;0,32;0,14;0,48;
13.455;0,05;0,23;0,99;0,33;0,14;0,48;
13.455;0,06;0,23;0,99;0,33;0,14;0,48;
13.458;0,06;0,23;0,99;0,33;0,14;0,47;
13.458;0,06;0,22;0,97;0,33;0,14;0,47;
13.459;0,06;0,22;0,97;0,34;0,14;0,47;
13.459;0,06;0,23;0,96;0,34;0,14;0,47;
13.463;0,06;0,23;0,96;0,34;0,14;0,46;
13.464;0,06;0,23;0,95;0,34;0,14;0,46;
13.464;0,06;0,23;0,95;0,34;0,14;0,46;
13.464;0,06;0,23;0,95;0,34;0,15;0,46;
13.471;0,06;0,23;0,94;0,34;0,15;0,46;
13.472;0,06;0,23;0,94;0,34;0,15;0,45;
13.472;0,07;0,23;0,93;0,34;0,15;0,45;
13.472;0,07;0,23;0,93;0,33;0,16;0,44;
13.472;0,06;0,23;0,93;0,33;0,16;0,44;
13.473;0,06;0,23;0,93;0,32;0,17;0,43;
13.474;0,06;0,23;0,93;0,31;0,19;0,42;
13.475;0,06;0,23;0,93;0,31;0,19;0,42;
13.479;0,06;0,23;0,93;0,30;0,20;0,42;
13.479;0,06;0,23;0,94;0,30;0,20;0,42;
13.49;0,06;0,23;0,94;0,29;0,22;0,41;
13.491;0,05;0,23;0,95;0,29;0,22;0,41;
13.491;0,04;0,23;0,96;0,29;0,22;0,41;
13.491;0,04;0,23;0,96;0,28;0,23;0,40;
13.492;0,03;0,23;0,96;0,28;0,23;0,40;
13.492;0,03;0,23;0,96;0,27;0,25;0,39;
13.492;0,03;0,24;0,96;0,27;0,25;0,39;
13.493;0,03;0,24;0,96;0,27;0,26;0,38;
13.493;0,03;0,24;0,96;0,27;0,27;0,38;
13.493;0,02;0,23;0,97;0,27;0,27;0,38;
13.494;0,02;0,23;0,97;0,26;0,27;0,37;
13.494;0,01;0,23;0,96;0,26;0,27;0,37;
13.499;0,01;0,23;0,96;0,26;0,27;0,36;
13.5;0,00;0,23;0,97;0,26;0,27;0,36;
13.5;0,00;0,23;0,97;0,26;0,26;0,36;
13.501;-0,00;0,23;0,97;0,26;0,26;0,36;
13.501;-0,00;0,23;0,97;0,25;0,25;0,36;
13.501;-0,02;0,22;0,97;0,25;0,25;0,36;
13.503;-0,02;0,22;0,97;0,25;0,24;0,36;
13.504;-0,02;0,22;0,97;0,25;0,24;0,36;
13.504;-0,02;0,22;0,97;0,25;0,22;0,37;
13.505;-0,03;0,22;0,96;0,25;0,22;0,37;
13.508;-0,05;0,21;0,97;0,25;0,22;0,37;
13.508;-0,05;0,21;0,97;0,24;0,20;0,37;
13.512;-0,05;0,21;0,98;0,24;0,20;0,37;
13.512;-0,05;0,21;0,98;0,24;0,19;0,38;
13.515;-0,05;0,21;0,98;0,24;0,19;0,38;
13.516;-0,05;0,21;0,98;0,23;0,18;0,39;
13.516;-0,05;0,21;0,98;0,21;0,17;0,40;
13.516;-0,06;0,21;0,99;0,21;0,17;0,40;
13.517;-0,07;0,21;0,99;0,21;0,17;0,40;
13.517;-0,07;0,21;0,99;0,20;0,16;0,40;
13.519;-0,07;0,21;0,99;0,19;0,16;0,42;
13.519;-0,07;0,21;0,99;0,19;0,16;0,42;
13.525;-0,07;0,21;0,99;0,18;0,15;0,43;
13.525;-0,07;0,21;0,99;0,18;0,15;0,43;
13.527;-0,07;0,21;0,99;0,17;0,14;0,44;
13.528;-0,08;0,21;0,99;0,17;0,14;0,44;
13.528;-0,08;0,21;0,99;0,16;0,12;0,46;
13.529;-0,08;0,21;0,99;0,16;0,12;0,46;
13.532;-0,08;0,21;0,99;0,14;0,10;0,47;
13.533;-0,08;0,21;0,99;0,14;0,10;0,47;
13.534;-0,08;0,21;0,99;0,13;0,08;0,49;
13.534;-0,09;0,20;0,98;0,13;0,08;0,49;
13.536;-0,09;0,20;0,98;0,12;0,06;0,51;
13.537;-0,09;0,20;0,98;0,12;0,06;0,51;
13.538;-0,09;0,20;0,98;0,12;0,03;0,52;
13.538;-0,09;0,20;0,98;0,12;0,03;0,52;
13.54;-0,09;0,19;0,97;0,12;0,03;0,52;
13.54;-0,09;0,19;0,97;0,10;-0,00;0,54;
13.542;-0,09;0,19;0,97;0,09;-0,03;0,56;
13.543;-0,09;0,18;0,98;0,09;-0,03;0,56;
13.545;-0,10;0,18;0,99;0,09;-0,03;0,56;
13.545;-0,10;0,18;0,99;0,08;-0,06;0,58;
13.549;-0,10;0,18;0,99;0,07;-0,08;0,59;
13.55;-0,09;0,18;1,00;0,07;-0,08;0,59;
13.551;-0,09;0,18;1,02;0,07;-0,08;0,59;
13.551;-0,09;0,18;1,02;0,06;-0,10;0,62;
13.552;-0,09;0,18;1,02;0,05;-0,11;0,64;
13.553;-0,09;0,18;1,04;0,05;-0,11;0,64;
13.556;-0,09;0,18;1,04;0,03;-0,10;0,66;
13.556;-0,08;0,18;1,06;0,03;-0,10;0,66;
13.559;-0,08;0,18;1,06;0,03;-0,11;0,68;
13.559;-0,08;0,18;1,08;0,03;-0,11;0,68;
13.559;-0,07;0,18;1,09;0,03;-0,11;0,68;
13.56;-0,07;0,18;1,09;0,03;-0,11;0,70;
13.562;-0,05;0,18;1,09;0,03;-0,11;0,70;
13.563;-0,05;0,18;1,09;0,03;-0,12;0,71;
13.574;-0,04;0,18;1,09;0,03;-0,12;0,71;
13.574;-0,04;0,18;1,09;0,04;-0,13;0,73;
13.575;-0,04;0,18;1,09;0,05;-0,15;0,74;
13.575;-0,04;0,18;1,08;0,05;-0,15;0,74;
13.575;-0,04;0,18;1,08;0,06;-0,19;0,75;
13.575;-0,03;0,18;1,08;0,06;-0,19;0,75;
13.576;-0,02;0,18;1,09;0,06;-0,19;0,75;
13.576;-0,02;0,18;1,09;0,08;-0,23;0,76;
13.576;-0,02;0,18;1,09;0,09;-0,27;0,77;
13.576;-0,01;0,18;1,10;0,09;-0,27;0,77;
13.577;0,00;0,19;1,10;0,09;-0,27;0,77;
13.577;0,00;0,19;1,10;0,11;-0,32;0,77;
13.579;0,00;0,19;1,10;0,14;-0,36;0,77;
13.581;0,02;0,19;1,11;0,14;-0,36;0,77;
13.584;0,03;0,20;1,11;0,14;-0,36;0,77;
13.584;0,03;0,20;1,11;0,15;-0,39;0,76;
13.598;0,03;0,20;1,11;0,18;-0,43;0,76;
13.599;0,05;0,20;1,12;0,18;-0,43;0,76;
13.599;0,06;0,21;1,12;0,18;-0,43;0,76;
13.599;0,06;0,21;1,12;0,20;-0,46;0,75;
13.599;0,08;0,22;1,12;0,20;-0,46;0,75;
13.599;0,08;0,22;1,12;0,23;-0,47;0,73;
13.6;0,09;0,23;1,12;0,23;-0,47;0,73;
13.6;0,09;0,23;1,12;0,25;-0,49;0,71;
13.6;0,11;0,24;1,10;0,25;-0,49;0,71;
13.6;0,11;0,24;1,10;0,27;-0,50;0,69;
13.6;0,11;0,25;1,08;0,27;-0,50;0,69;
13.601;0,11;0,25;1,08;0,30;-0,51;0,66;
13.601;0,11;0,25;1,08;0,32;-0,52;0,64;
13.601;0,12;0,26;1,07;0,32;-0,52;0,64;
13.602;0,12;0,26;1,07;0,33;-0,52;0,62;
13.602;0,12;0,26;1,05;0,33;-0,52;0,62;
13.606;0,12;0,26;1,05;0,34;-0,53;0,59;
13.607;0,13;0,26;1,03;0,34;-0,53;0,59;
13.608;0,13;0,25;1,01;0,34;-0,53;0,59;
13.608;0,13;0,25;1,01;0,34;-0,53;0,57;
13.611;0,13;0,25;1,01;0,34;-0,53;0,54;
13.612;0,13;0,25;0,99;0,34;-0,53;0,54;
13.612;0,12;0,25;0,97;0,34;-0,53;0,54;
13.613;0,12;0,25;0,97;0,33;-0,51;0,52;
13.616;0,11;0,25;0,95;0,33;-0,51;0,52;
13.617;0,11;0,25;0,95;0,31;-0,50;0,49;
13.617;0,11;0,25;0,95;0,28;-0,48;0,47;
13.618;0,09;0,24;0,93;0,28;-0,48;0,47;
13.621;0,06;0,24;0,92;0,28;-0,48;0,47;
13.622;0,06;0,24;0,92;0,24;-0,45;0,45;
13.624;0,04;0,24;0,91;0,24;-0,45;0,45;
13.625;0,04;0,24;0,91;0,19;-0,42;0,44;
13.625;0,04;0,24;0,91;0,13;-0,38;0,43;
13.626;0,03;0,22;0,91;0,13;-0,38;0,43;
13.629;0,03;0,22;0,91;0,07;-0,34;0,43;
13.63;0,01;0,22;0,91;0,07;-0,34;0,43;
13.63;-0,02;0,20;0,92;0,07;-0,34;0,43;
13.631;-0,02;0,20;0,92;0,00;-0,28;0,43;
13.634;-0,02;0,20;0,92;-0,08;-0,23;0,44;
13.635;-0,04;0,19;0,91;-0,08;-0,23;0,44;
13.636;-0,05;0,17;0,91;-0,08;-0,23;0,44;
13.636;-0,05;0,17;0,91;-0,16;-0,19;0,45;
13.637;-0,05;0,17;0,91;-0,24;-0,14;0,48;
13.637;-0,08;0,16;0,93;-0,24;-0,14;0,48;
13.641;-0,08;0,16;0,93;-0,32;-0,11;0,51;
13.642;-0,10;0,15;0,94;-0,32;-0,11;0,51;
13.644;-0,10;0,15;0,94;-0,39;-0,08;0,54;
13.645;-0,11;0,14;0,96;-0,39;-0,08;0,54;
13.645;-0,11;0,14;0,96;-0,47;-0,06;0,58;
13.646;-0,13;0,13;0,98;-0,47;-0,06;0,58;
13.65;-0,13;0,13;0,98;-0,54;-0,04;0,63;
13.651;-0,15;0,11;1,00;-0,54;-0,04;0,63;
13.652;-0,15;0,11;1,00;-0,60;-0,03;0,68;
13.653;-0,17;0,10;1,02;-0,60;-0,03;0,68;
13.653;-0,18;0,08;1,05;-0,60;-0,03;0,68;
13.654;-0,18;0,08;1,05;-0,65;-0,03;0,73;
13.655;-0,19;0,07;1,08;-0,65;-0,03;0,73;
13.656;-0,19;0,07;1,08;-0,70;-0,03;0,79;
13.659;-0,19;0,07;1,08;-0,74;-0,03;0,85;
13.659;-0,19;0,05;1,13;-0,74;-0,03;0,85;
13.662;-0,19;0,05;1,13;-0,78;-0,03;0,91;
13.663;-0,19;0,04;1,17;-0,78;-0,03;0,91;
13.664;-0,19;0,03;1,21;-0,78;-0,03;0,91;
13.664;-0,19;0,03;1,21;-0,79;-0,02;0,96;
13.679;-0,19;0,03;1,21;-0,80;-0,01;1,02;
13.68;-0,18;0,03;1,25;-0,80;-0,01;1,02;
13.681;-0,18;0,03;1,25;-0,79;-0,01;1,07;
13.682;-0,17;0,02;1,28;-0,79;-0,01;1,07;
13.683;-0,16;0,01;1,31;-0,79;-0,01;1,07;
13.684;-0,16;0,01;1,31;-0,77;-0,00;1,12;
13.685;-0,16;0,01;1,31;-0,75;0,01;1,16;
13.685;-0,15;0,01;1,33;-0,75;0,01;1,16;
13.686;-0,14;-0,00;1,35;-0,75;0,01;1,16;
13.687;-0,14;-0,00;1,35;-0,70;0,01;1,20;
13.688;-0,14;-0,00;1,35;-0,66;0,00;1,23;
13.688;-0,13;-0,02;1,36;-0,66;0,00;1,23;
13.689;-0,12;-0,02;1,36;-0,66;0,00;1,23;
13.69;-0,12;-0,02;1,36;-0,60;0,00;1,26;
13.691;-0,09;-0,02;1,36;-0,60;0,00;1,26;
13.692;-0,09;-0,02;1,36;-0,54;-0,01;1,29;
13.692;-0,09;-0,02;1,36;-0,47;-0,02;1,31;
13.693;-0,05;-0,01;1,35;-0,47;-0,02;1,31;
13.694;0,03;0,03;1,34;-0,47;-0,02;1,31;
13.694;0,03;0,03;1,34;-0,40;-0,05;1,32;
13.695;0,03;0,03;1,34;-0,32;-0,11;1,33;
13.695;0,06;0,07;1,36;-0,32;-0,11;1,33;
13.696;0,06;0,07;1,36;-0,23;-0,18;1,33;
13.697;0,01;0,03;1,32;-0,23;-0,18;1,33;
13.697;0,01;0,03;1,32;-0,15;-0,25;1,33;
13.698;0,00;0,01;1,27;-0,15;-0,25;1,33;
13.701;-0,03;-0,03;1,25;-0,15;-0,25;1,33;
13.702;-0,03;-0,03;1,25;-0,08;-0,32;1,34;
13.703;-0,06;-0,07;1,22;-0,08;-0,32;1,34;
13.704;-0,06;-0,07;1,22;0,00;-0,40;1,36;
13.704;-0,06;-0,07;1,22;0,08;-0,49;1,39;
13.705;-0,06;-0,07;1,21;0,08;-0,49;1,39;
13.706;-0,06;-0,07;1,21;0,16;-0,56;1,41;
13.706;-0,05;-0,06;1,20;0,16;-0,56;1,41;
13.711;-0,03;-0,05;1,18;0,16;-0,56;1,41;
13.711;-0,03;-0,05;1,18;0,24;-0,62;1,41;
13.715;-0,00;-0,04;1,17;0,24;-0,62;1,41;
13.716;-0,00;-0,04;1,17;0,30;-0,67;1,41;
13.716;-0,00;-0,04;1,17;0,35;-0,71;1,40;
13.716;0,02;-0,02;1,15;0,35;-0,71;1,40;
13.717;0,02;-0,02;1,15;0,39;-0,74;1,38;
13.717;0,06;-0,00;1,12;0,39;-0,74;1,38;
13.719;0,09;0,01;1,10;0,39;-0,74;1,38;
13.72;0,09;0,01;1,10;0,43;-0,77;1,35;
13.72;0,09;0,01;1,10;0,47;-0,78;1,31;
13.721;0,10;0,02;1,09;0,47;-0,78;1,31;
13.721;0,10;0,02;1,09;0,50;-0,79;1,26;
13.721;0,12;0,03;1,08;0,50;-0,79;1,26;
13.725;0,13;0,04;1,06;0,50;-0,79;1,26;
13.725;0,13;0,04;1,06;0,51;-0,79;1,21;
13.726;0,13;0,04;1,06;0,53;-0,77;1,16;
13.726;0,14;0,05;1,05;0,53;-0,77;1,16;
13.73;0,14;0,05;1,05;0,54;-0,74;1,10;
13.73;0,14;0,05;1,05;0,54;-0,74;1,10;
13.736;0,14;0,05;1,05;0,54;-0,70;1,04;
13.736;0,14;0,05;1,05;0,54;-0,70;1,04;
13.738;0,14;0,05;1,05;0,54;-0,65;0,97;
13.738;0,14;0,05;1,05;0,53;-0,60;0,92;
13.739;0,14;0,04;1,04;0,53;-0,60;0,92;
13.739;0,13;0,04;1,04;0,53;-0,60;0,92;
13.741;0,13;0,04;1,04;0,53;-0,54;0,86;
13.741;0,14;0,04;1,04;0,53;-0,54;0,86;
13.744;0,14;0,04;1,04;0,51;-0,47;0,80;
13.744;0,14;0,03;1,04;0,51;-0,47;0,80;
13.752;0,14;0,03;1,04;0,50;-0,40;0,74;
13.752;0,14;0,02;1,03;0,50;-0,40;0,74;
13.753;0,14;0,02;1,03;0,49;-0,33;0,69;
13.753;0,14;0,03;1,03;0,49;-0,33;0,69;
13.754;0,14;0,03;1,03;0,48;-0,26;0,64;
13.754;0,14;0,03;1,04;0,48;-0,26;0,64;
13.754;0,14;0,03;1,04;0,46;-0,20;0,59;
13.755;0,14;0,03;1,04;0,46;-0,20;0,59;
13.756;0,14;0,03;1,04;0,45;-0,14;0,54;
13.757;0,14;0,03;1,05;0,45;-0,14;0,54;
13.758;0,14;0,03;1,05;0,44;-0,07;0,49;
13.759;0,14;0,04;1,05;0,44;-0,07;0,49;
13.77;0,14;0,03;1,05;0,44;-0,07;0,49;
13.77;0,14;0,03;1,05;0,43;0,00;0,45;
13.771;0,14;0,03;1,05;0,42;0,06;0,41;
13.771;0,13;0,04;1,06;0,42;0,06;0,41;
13.771;0,13;0,04;1,06;0,42;0,12;0,36;
13.772;0,12;0,04;1,05;0,42;0,12;0,36;
13.772;0,12;0,05;1,04;0,42;0,12;0,36;
13.772;0,12;0,05;1,04;0,42;0,17;0,32;
13.772;0,12;0,05;1,04;0,41;0,21;0,29;
13.772;0,10;0,06;1,02;0,41;0,21;0,29;
13.773;0,10;0,06;1,02;0,42;0,24;0,25;
13.773;0,09;0,07;1,02;0,42;0,24;0,25;
13.775;0,09;0,07;1,02;0,42;0,25;0,22;
13.775;0,07;0,08;1,01;0,42;0,25;0,22;
13.777;0,07;0,08;1,01;0,42;0,26;0,20;
13.778;0,06;0,08;1,00;0,42;0,26;0,20;
13.78;0,04;0,07;0,99;0,42;0,26;0,20;
13.781;0,04;0,07;0,99;0,43;0,26;0,18;
13.784;0,04;0,07;0,99;0,43;0,25;0,17;
13.784;0,02;0,07;0,98;0,43;0,25;0,17;
13.787;0,02;0,07;0,98;0,45;0,22;0,16;
13.788;0,01;0,07;0,97;0,45;0,22;0,16;
13.788;0,01;0,07;0,97;0,45;0,19;0,15;
13.788;-0,01;0,07;0,96;0,45;0,19;0,15;
13.799;-0,01;0,07;0,96;0,46;0,15;0,14;
13.8;-0,02;0,07;0,96;0,46;0,15;0,14;
13.8;-0,02;0,07;0,96;0,46;0,12;0,14;
13.8;-0,05;0,08;0,96;0,46;0,12;0,14;
13.801;-0,05;0,08;0,96;0,47;0,09;0,14;
13.801;-0,05;0,08;0,96;0,47;0,07;0,15;
13.802;-0,06;0,08;0,96;0,47;0,07;0,15;
13.802;-0,06;0,08;0,96;0,47;0,07;0,15;
13.803;-0,08;0,08;0,96;0,47;0,07;0,15;
13.803;-0,08;0,08;0,96;0,47;0,04;0,15;
13.804;-0,08;0,08;0,96;0,47;0,03;0,16;
13.804;-0,08;0,09;0,95;0,47;0,03;0,16;
13.804;-0,09;0,09;0,95;0,47;0,03;0,16;
13.805;-0,09;0,09;0,95;0,47;0,02;0,17;
13.809;-0,09;0,09;0,95;0,46;0,01;0,18;
13.81;-0,10;0,09;0,94;0,46;0,01;0,18;
13.811;-0,10;0,09;0,94;0,46;0,00;0,19;
13.811;-0,11;0,09;0,93;0,46;0,00;0,19;
13.816;-0,11;0,09;0,93;0,45;-0,00;0,21;
13.817;-0,11;0,08;0,93;0,45;-0,00;0,21;
13.817;-0,13;0,07;0,91;0,45;-0,00;0,21;
13.818;-0,13;0,07;0,91;0,44;-0,00;0,23;
13.818;-0,13;0,07;0,91;0,43;0,00;0,25;
13.819;-0,14;0,07;0,90;0,43;0,00;0,25;
13.822;-0,14;0,07;0,90;0,42;-0,00;0,28;
13.822;-0,15;0,07;0,90;0,42;-0,00;0,28;
13.825;-0,16;0,07;0,89;0,42;-0,00;0,28;
13.826;-0,16;0,07;0,89;0,40;0,00;0,31;
13.826;-0,16;0,07;0,89;0,39;0,01;0,34;
13.827;-0,16;0,07;0,89;0,39;0,01;0,34;
13.827;-0,16;0,07;0,89;0,37;0,02;0,38;
13.828;-0,16;0,06;0,90;0,37;0,02;0,38;
13.832;-0,16;0,06;0,90;0,35;0,04;0,41;
13.833;-0,15;0,07;0,90;0,35;0,04;0,41;
13.836;-0,15;0,07;0,90;0,33;0,07;0,44;
13.837;-0,15;0,06;0,91;0,33;0,07;0,44;
13.839;-0,15;0,06;0,91;0,32;0,10;0,47;
13.839;-0,14;0,05;0,90;0,32;0,10;0,47;
13.84;-0,13;0,06;0,91;0,32;0,10;0,47;
13.84;-0,13;0,06;0,91;0,31;0,13;0,51;
13.841;-0,14;0,05;0,91;0,31;0,13;0,51;
13.841;-0,14;0,05;0,91;0,29;0,18;0,54;
13.843;-0,14;0,05;0,91;0,29;0,18;0,54;
13.843;-0,14;0,05;0,91;0,27;0,22;0,58;
13.844;-0,14;0,05;0,91;0,25;0,27;0,62;
13.844;-0,13;0,05;0,92;0,25;0,27;0,62;
13.846;-0,13;0,05;0,92;0,24;0,32;0,65;
13.846;-0,12;0,05;0,92;0,24;0,32;0,65;
13.851;-0,12;0,05;0,92;0,22;0,38;0,69;
13.852;-0,11;0,06;0,92;0,22;0,38;0,69;
13.854;-0,10;0,06;0,92;0,22;0,38;0,69;
13.855;-0,10;0,06;0,92;0,20;0,43;0,72;
13.855;-0,08;0,07;0,91;0,20;0,43;0,72;
13.856;-0,08;0,07;0,91;0,18;0,48;0,75;
13.858;-0,08;0,07;0,91;0,15;0,53;0,77;
13.859;-0,06;0,08;0,91;0,15;0,53;0,77;
13.86;-0,06;0,08;0,91;0,14;0,58;0,80;
13.86;-0,05;0,08;0,90;0,14;0,58;0,80;
13.872;-0,03;0,08;0,88;0,14;0,58;0,80;
13.873;-0,03;0,08;0,88;0,11;0,63;0,82;
13.874;-0,03;0,08;0,88;0,07;0,67;0,83;
13.874;-0,02;0,08;0,87;0,07;0,67;0,83;
13.875;-0,02;0,08;0,87;0,04;0,72;0,85;
13.875;-0,02;0,09;0,89;0,04;0,72;0,85;
13.876;-0,01;0,10;0,90;0,04;0,72;0,85;
13.876;-0,01;0,10;0,90;0,00;0,79;0,85;
13.877;-0,01;0,10;0,90;-0,03;0,86;0,86;
13.877;0,01;0,10;0,90;-0,03;0,86;0,86;
13.879;0,03;0,10;0,91;-0,03;0,86;0,86;
13.88;0,03;0,10;0,91;-0,06;0,92;0,85;
13.894;0,03;0,10;0,91;-0,10;0,98;0,85;
13.894;0,05;0,09;0,89;-0,10;0,98;0,85;
13.894;0,08;0,10;0,88;-0,10;0,98;0,85;
13.895;0,08;0,10;0,88;-0,13;1,03;0,84;
