time;gFx;gFy;gFz;TgF
47.081920347;-0.0223;0.1896;1.3080;1.322
47.086353993;-0.0167;0.1881;1.3006;1.314
47.088511232;-0.0157;0.1786;1.2867;1.299
47.089093784;-0.0182;0.1681;1.2720;1.283
47.091650139;-0.0218;0.1593;1.2471;1.257
47.092438993;-0.0272;0.1488;1.2290;1.238
47.097679149;-0.0367;0.1346;1.2007;1.209
47.098101024;-0.0458;0.1270;1.1694;1.177
47.103062326;-0.0514;0.1226;1.1305;1.138
47.105613055;-0.0543;0.1167;1.1022;1.110
47.110327639;-0.0660;0.1143;1.0658;1.074
47.119697066;-0.0722;0.1079;1.0381;1.046
47.120354514;-0.0798;0.0994;1.0244;1.032
47.120795295;-0.0939;0.0903;1.0147;1.023
47.121196284;-0.1030;0.0832;1.0076;1.016
47.121613264;-0.1132;0.0764;1.0103;1.019
47.125068472;-0.1230;0.0671;1.0154;1.025
47.129892326;-0.1294;0.0583;1.0208;1.031
47.130514566;-0.1345;0.0598;1.0306;1.041
47.133680243;-0.1269;0.0573;1.0477;1.057
47.134296336;-0.1157;0.0473;1.0687;1.076
47.134700243;-0.1030;0.0458;1.0919;1.098
47.142236649;-0.0846;0.0473;1.1110;1.115
47.143056545;-0.0621;0.0434;1.1210;1.124
47.147161649;-0.0480;0.0400;1.1379;1.140
47.149834045;-0.0345;0.0371;1.1555;1.157
47.150462795;-0.0169;0.0366;1.1672;1.168
47.152265295;-0.0052;0.0312;1.1767;1.177
47.152657743;0.0141;0.0373;1.1902;1.191
47.171755763;0.0290;0.0344;1.2000;1.201
47.172672066;0.0405;0.0353;1.2083;1.209
47.173111232;0.0537;0.0424;1.2175;1.219
47.173506701;0.0645;0.0414;1.2254;1.228
47.17388868;0.0711;0.0480;1.2354;1.238
47.174281232;0.0821;0.0556;1.2498;1.254
47.174675503;0.0923;0.0566;1.2486;1.253
47.175062743;0.0968;0.0600;1.2437;1.249
47.175460399;0.1019;0.0683;1.2364;1.242
47.179319774;0.1033;0.0730;1.2224;1.229
47.181398472;0.1029;0.0771;1.2051;1.212
47.181905763;0.0921;0.0761;1.1882;1.194
47.185870972;0.0816;0.0715;1.1662;1.171
47.189093941;0.0667;0.0693;1.1479;1.152
47.191953784;0.0454;0.0595;1.1317;1.134
47.193788159;0.0298;0.0588;1.1022;1.104
47.196085503;0.0124;0.0571;1.0782;1.080
47.200728316;-0.0020;0.0549;1.0499;1.051
47.207634409;-0.0201;0.0561;1.0222;1.024
47.208182326;-0.0387;0.0546;0.9907;0.993
47.208410659;-0.0604;0.0471;0.9665;0.970
47.208620607;-0.0790;0.0466;0.9447;0.949
47.213021336;-0.0991;0.0429;0.9220;0.928
47.216506284;-0.1105;0.0378;0.9078;0.915
47.217151701;-0.1137;0.0356;0.8961;0.904
47.222668628;-0.1154;0.0380;0.8775;0.886
47.223383576;-0.1193;0.0331;0.8533;0.862
47.223731805;-0.1171;0.0319;0.8286;0.837
47.227137534;-0.1157;0.0265;0.8098;0.818
47.231383628;-0.1054;0.0197;0.7873;0.795
47.23545868;-0.1000;0.0170;0.7692;0.776
47.238908993;-0.0924;0.0170;0.7467;0.753
47.239736493;-0.0871;0.0175;0.7299;0.735
47.240149201;-0.0773;0.0150;0.7196;0.724
47.242601753;-0.0741;0.0131;0.7147;0.719
47.245633628;-0.0680;0.0121;0.7145;0.718
47.246280763;-0.0688;0.0177;0.7211;0.725
47.247937066;-0.0665;0.0182;0.7380;0.741
47.260403159;-0.0643;0.0185;0.7563;0.759
47.261209826;-0.0565;0.0214;0.7771;0.779
47.261651076;-0.0507;0.0292;0.7998;0.802
47.262033107;-0.0507;0.0314;0.8135;0.816
47.262401909;-0.0411;0.0341;0.8328;0.835
47.26851493;-0.0382;0.0395;0.8431;0.845
47.26910368;-0.0419;0.0378;0.8428;0.845
47.269502066;-0.0362;0.0388;0.8553;0.857
47.269920243;-0.0406;0.0441;0.8624;0.864
47.298453107;-0.0389;0.0490;0.8675;0.870
47.299041701;-0.0372;0.0534;0.8687;0.871
47.299296701;-0.0416;0.0605;0.8683;0.871
47.299498784;-0.0340;0.0691;0.8626;0.866
47.299714253;-0.0311;0.0720;0.8607;0.864
47.300341857;-0.0384;0.0747;0.8538;0.858
47.300555607;-0.0370;0.0791;0.8411;0.846
47.300754409;-0.0379;0.0842;0.8286;0.834
47.300945399;-0.0384;0.0894;0.7991;0.805
47.301135972;-0.0318;0.0964;0.7732;0.780
47.301322586;-0.0272;0.1040;0.7543;0.762
47.30152342;-0.0216;0.1131;0.7292;0.738
47.302868211;-0.0145;0.1194;0.7074;0.718
47.303436857;-0.0125;0.1170;0.6878;0.698
47.309785451;-0.0081;0.1202;0.6636;0.674
47.311466701;-0.0057;0.1241;0.6360;0.648
47.313952586;0.0041;0.1258;0.6184;0.631
47.316634253;0.0029;0.1268;0.6138;0.627
47.320618784;0.0048;0.1255;0.6033;0.616
47.323340711;0.0139;0.1292;0.5893;0.603
47.328262951;0.0134;0.1314;0.5783;0.593
47.328656493;0.0144;0.1282;0.5580;0.573
47.32993743;0.0202;0.1270;0.5458;0.561
47.33027118;0.0278;0.1316;0.5407;0.557
47.333288941;0.0359;0.1365;0.5409;0.559
47.33860217;0.0376;0.1382;0.5395;0.558
47.341740816;0.0405;0.1368;0.5502;0.568
47.342063159;0.0390;0.1370;0.5602;0.578
47.344257222;0.0437;0.1331;0.5695;0.587
47.344577013;0.0435;0.1307;0.5933;0.609
47.346867795;0.0366;0.1282;0.6108;0.625
47.349755347;0.0307;0.1219;0.6416;0.654
47.359067691;0.0276;0.1211;0.6617;0.673
47.359878993;0.0215;0.1216;0.6874;0.698
47.360312899;0.0222;0.1253;0.7113;0.723
47.360679357;0.0183;0.1272;0.7363;0.747
47.362503836;0.0149;0.1289;0.7570;0.768
47.364556545;0.0107;0.1326;0.7675;0.779
47.38710894;0.0019;0.1343;0.7837;0.795
47.387638159;-0.0057;0.1363;0.7944;0.806
47.38784217;-0.0108;0.1355;0.8039;0.815
47.387970555;-0.0196;0.1336;0.8101;0.821
47.388100763;-0.0296;0.1326;0.8096;0.821
47.388231753;-0.0321;0.1309;0.8059;0.817
47.388361284;-0.0419;0.1289;0.8015;0.813
47.388489982;-0.0477;0.1270;0.7917;0.803
47.392959201;-0.0555;0.1287;0.7893;0.802
47.393284149;-0.0587;0.1331;0.7908;0.804
47.394514565;-0.0585;0.1360;0.7966;0.810
47.395033784;-0.0492;0.1431;0.7976;0.812
47.397445451;-0.0460;0.1514;0.7974;0.813
47.399662586;-0.0394;0.1558;0.7966;0.813
47.40359243;-0.0379;0.1619;0.7939;0.811
47.417960711;-0.0345;0.1641;0.7910;0.809
47.418329513;-0.0328;0.1597;0.7966;0.813
47.418514409;-0.0348;0.1558;0.7996;0.815
47.418674826;-0.0370;0.1580;0.7974;0.814
47.418848211;-0.0338;0.1497;0.7905;0.805
47.419060138;-0.0287;0.1519;0.7810;0.796
47.419227534;-0.0284;0.1551;0.7768;0.793
47.422945659;-0.0284;0.1532;0.7856;0.801
47.423390034;-0.0306;0.1612;0.8013;0.818
47.428844565;-0.0294;0.1644;0.8196;0.836
47.433271597;-0.0345;0.1612;0.8484;0.864
47.439868993;-0.0345;0.1632;0.8709;0.887
47.440734201;-0.0362;0.1644;0.8937;0.909
47.441160503;-0.0328;0.1683;0.9091;0.925
47.441549097;-0.0318;0.1651;0.9276;0.943
47.445180347;-0.0311;0.1600;0.9528;0.967
47.447549774;-0.0338;0.1610;0.9765;0.990
47.448141961;-0.0399;0.1580;1.0002;1.013
47.451366545;-0.0490;0.1561;1.0239;1.037
47.452019774;-0.0563;0.1512;1.0381;1.051
47.457622795;-0.0660;0.1507;1.0601;1.073
47.458253368;-0.0719;0.1514;1.0736;1.087
47.459833055;-0.0819;0.1566;1.0858;1.100
47.462346961;-0.0863;0.1615;1.0882;1.104
47.467342326;-0.0885;0.1629;1.1000;1.115
47.475055086;-0.0937;0.1554;1.1068;1.122
47.475978993;-0.0951;0.1510;1.1088;1.123
47.476405607;-0.1000;0.1507;1.1151;1.130
47.477543159;-0.0991;0.1522;1.1190;1.134
47.480223628;-0.0964;0.1522;1.1352;1.149
47.480684045;-0.0934;0.1470;1.1581;1.171
47.482392326;-0.0912;0.1451;1.1809;1.193
47.513866805;-0.0844;0.1453;1.1960;1.208
47.514885607;-0.0688;0.1519;1.2119;1.223
47.515341493;-0.0614;0.1529;1.2342;1.245
47.51582842;-0.0524;0.1529;1.2601;1.270
47.516272638;-0.0468;0.1532;1.2792;1.289
47.51670743;-0.0414;0.1517;1.3048;1.314
47.51713368;-0.0389;0.1490;1.3222;1.331
47.517597326;-0.0360;0.1434;1.3388;1.347
47.518012795;-0.0355;0.1407;1.3544;1.362
47.518452378;-0.0355;0.1436;1.3757;1.384
47.518914982;-0.0306;0.1422;1.3938;1.401
47.519350868;-0.0269;0.1392;1.4143;1.421
47.519763836;-0.0186;0.1370;1.4226;1.429
47.520204253;-0.0106;0.1341;1.4248;1.431
47.523756128;0.0014;0.1377;1.4239;1.430
47.525284565;0.0154;0.1414;1.4165;1.424
47.526043055;0.0276;0.1451;1.4045;1.412
47.528501284;0.0385;0.1519;1.3803;1.389
47.53028467;0.0488;0.1585;1.3569;1.367
47.534237274;0.0601;0.1607;1.3280;1.339
47.537681232;0.0691;0.1656;1.2921;1.304
47.540878263;0.0769;0.1739;1.2510;1.265
47.544946597;0.0752;0.1793;1.2170;1.232
47.545463628;0.0752;0.1854;1.1941;1.211
47.548113159;0.0796;0.1945;1.1692;1.188
47.548676545;0.0811;0.2055;1.1493;1.170
47.552925555;0.0801;0.2152;1.1183;1.142
47.553728211;0.0676;0.2223;1.0919;1.116
47.55696644;0.0569;0.2324;1.0706;1.097
47.559315347;0.0508;0.2350;1.0550;1.082
47.562291649;0.0457;0.2314;1.0352;1.062
47.562882065;0.0393;0.2223;1.0186;1.043
47.564974253;0.0305;0.2121;1.0073;1.030
47.569513836;0.0139;0.1957;1.0191;1.038
47.570576753;-0.0037;0.1710;1.0394;1.053
47.574862743;-0.0152;0.1563;1.0770;1.088
47.578154774;-0.0269;0.1358;1.1198;1.128
47.578816493;-0.0360;0.1145;1.1687;1.175
47.580393107;-0.0446;0.0972;1.2092;1.214
47.583355243;-0.0521;0.0759;1.2574;1.261
47.586335815;-0.0634;0.0546;1.3090;1.312
47.58887769;-0.0768;0.0309;1.3579;1.360
47.591296284;-0.0912;0.0119;1.3994;1.402
47.596642742;-0.1020;-0.0114;1.4278;1.431
47.599354878;-0.1135;-0.0363;1.4573;1.462
47.599875295;-0.1191;-0.0524;1.4999;1.506
47.603166128;-0.1269;-0.0610;1.5338;1.540
47.608038732;-0.1306;-0.0642;1.5678;1.575
47.608643524;-0.1355;-0.0700;1.6006;1.608
47.609949774;-0.1299;-0.0783;1.6314;1.638
47.610507065;-0.1277;-0.0818;1.6438;1.651
47.612687899;-0.1240;-0.0832;1.6499;1.657
47.617281909;-0.1171;-0.0825;1.6409;1.647
47.625307065;-0.1066;-0.0810;1.6348;1.640
47.626283784;-0.0991;-0.0776;1.6126;1.617
47.62671868;-0.0939;-0.0722;1.5729;1.577
47.628894461;-0.0824;-0.0673;1.5292;1.533
47.63419717;-0.0729;-0.0600;1.4818;1.485
47.634789565;-0.0587;-0.0505;1.4344;1.436
47.635289409;-0.0453;-0.0368;1.3828;1.384
47.655946597;-0.0360;-0.0216;1.3312;1.332
47.656510138;-0.0201;-0.0109;1.2796;1.280
47.65676967;-0.0074;-0.0033;1.2381;1.238
47.656975138;-0.0032;0.0048;1.1906;1.191
47.65718092;-0.0018;0.0138;1.1474;1.147
47.657390242;0.0004;0.0251;1.1115;1.112
47.65760592;0.0031;0.0383;1.0741;1.075
47.657824149;0.0102;0.0468;1.0274;1.028
47.658211388;0.0168;0.0563;0.9971;0.999
47.659945711;0.0266;0.0610;0.9514;0.954
47.662103211;0.0300;0.0674;0.9188;0.922
47.668252013;0.0324;0.0705;0.8949;0.898
47.66883269;0.0405;0.0700;0.8736;0.877
47.669024513;0.0403;0.0654;0.8582;0.862
47.669174097;0.0415;0.0635;0.8397;0.843
47.67103269;0.0452;0.0608;0.8172;0.821
47.674693315;0.0493;0.0600;0.7976;0.801
47.677534617;0.0488;0.0598;0.7927;0.796
47.681280295;0.0562;0.0605;0.7939;0.798
47.686401961;0.0601;0.0666;0.7761;0.781
47.68811243;0.0632;0.0661;0.7602;0.766
47.688535295;0.0628;0.0647;0.7516;0.757
47.690119878;0.0584;0.0600;0.7438;0.749
47.692543159;0.0598;0.0588;0.7467;0.751
47.694137638;0.0571;0.0488;0.7622;0.766
47.700095034;0.0469;0.0436;0.7807;0.783
47.704278888;0.0479;0.0407;0.8027;0.805
47.711570347;0.0439;0.0373;0.8384;0.840
47.712228576;0.0439;0.0336;0.8641;0.866
47.712600763;0.0422;0.0319;0.8912;0.893
47.712983524;0.0432;0.0253;0.9135;0.915
47.713375347;0.0395;0.0275;0.9369;0.938
47.713774826;0.0418;0.0238;0.9594;0.961
47.72538519;0.0390;0.0238;0.9711;0.972
47.726550555;0.0366;0.0229;0.9858;0.987
47.727059461;0.0339;0.0248;1.0020;1.003
47.730502742;0.0315;0.0192;1.0147;1.015
47.73392842;0.0346;0.0187;1.0247;1.025
47.734698263;0.0327;0.0209;1.0276;1.028
47.752979617;0.0283;0.0170;1.0315;1.032
47.756285399;0.0300;0.0160;1.0298;1.030
47.756842222;0.0302;0.0219;1.0269;1.028
47.757254565;0.0310;0.0226;1.0213;1.022
47.757695555;0.0283;0.0216;1.0090;1.010
47.758099826;0.0312;0.0221;0.9963;0.997
47.758442795;0.0334;0.0251;0.9851;0.986
47.758739982;0.0334;0.0297;0.9633;0.964
47.759029045;0.0349;0.0312;0.9475;0.949
47.75930894;0.0339;0.0339;0.9303;0.932
47.760842951;0.0324;0.0351;0.9095;0.911
47.76119743;0.0259;0.0349;0.8902;0.891
47.763153628;0.0246;0.0375;0.8788;0.880
47.765094617;0.0246;0.0402;0.8636;0.865
47.769513107;0.0244;0.0422;0.8389;0.840
47.773574201;0.0178;0.0461;0.8228;0.824
47.778463836;0.0131;0.0454;0.8155;0.817
47.778789461;0.0158;0.0515;0.7944;0.796
47.782940242;0.0156;0.0578;0.7822;0.784
47.783365711;0.0080;0.0639;0.7688;0.771
47.78555269;0.0051;0.0649;0.7614;0.764
47.786330607;0.0046;0.0644;0.7575;0.760
47.787972951;0.0029;0.0705;0.7575;0.761
47.790591753;0.0004;0.0783;0.7558;0.760
47.79554217;-0.0015;0.0827;0.7529;0.757
47.798556961;-0.0049;0.0808;0.7514;0.756
47.801234305;-0.0089;0.0859;0.7536;0.759
47.801552274;-0.0169;0.0896;0.7563;0.762
47.803071961;-0.0235;0.0906;0.7587;0.764
47.806844722;-0.0260;0.0950;0.7605;0.767
47.811358107;-0.0335;0.0979;0.7583;0.765
47.81558894;-0.0387;0.1016;0.7612;0.769
47.816006544;-0.0404;0.1106;0.7614;0.770
47.817912951;-0.0414;0.1175;0.7578;0.768
47.818927274;-0.0414;0.1219;0.7585;0.769
47.820615972;-0.0370;0.1265;0.7548;0.766
47.823049253;-0.0355;0.1324;0.7536;0.766
47.826869565;-0.0299;0.1324;0.7397;0.752
47.831231909;-0.0221;0.1360;0.7338;0.747
47.835755138;-0.0138;0.1444;0.7140;0.729
47.83626144;-0.0032;0.1429;0.6886;0.703
47.838609513;-0.0040;0.1429;0.6803;0.695
47.839203367;-0.0003;0.1439;0.6632;0.679
47.843180242;0.0070;0.1444;0.6519;0.668
47.845676753;0.0099;0.1434;0.6424;0.658
47.84606144;0.0146;0.1485;0.6407;0.658
47.847546336;0.0259;0.1544;0.6426;0.661
47.854103055;0.0322;0.1575;0.6463;0.666
47.856430867;0.0373;0.1622;0.6558;0.677
47.86196269;0.0383;0.1600;0.6649;0.685
47.862678159;0.0454;0.1629;0.6671;0.688
47.863206544;0.0486;0.1622;0.6776;0.698
47.863452013;0.0508;0.1558;0.6876;0.707
47.865284461;0.0498;0.1554;0.6927;0.712
47.87341743;0.0505;0.1507;0.6937;0.712
47.873938576;0.0505;0.1536;0.6920;0.711
47.874706961;0.0505;0.1546;0.7008;0.719
47.877128211;0.0430;0.1539;0.7055;0.723
47.879429461;0.0354;0.1600;0.7067;0.725
47.882559149;0.0349;0.1617;0.7089;0.728
47.884521597;0.0278;0.1627;0.7111;0.730
47.887735347;0.0178;0.1612;0.7103;0.729
47.891357065;0.0121;0.1639;0.7182;0.737
47.89682993;0.0063;0.1708;0.7245;0.744
47.897212638;-0.0037;0.1700;0.7394;0.759
47.898527222;-0.0081;0.1666;0.7600;0.778
47.898889669;-0.0177;0.1691;0.7822;0.800
47.902860242;-0.0240;0.1710;0.8035;0.822
47.904182534;-0.0287;0.1708;0.8247;0.843
47.907291597;-0.0289;0.1720;0.8345;0.853
47.911684149;-0.0291;0.1771;0.8453;0.864
47.914649826;-0.0326;0.1774;0.8570;0.876
47.915103159;-0.0313;0.1730;0.8614;0.879
47.915871597;-0.0257;0.1761;0.8543;0.873
47.918993419;-0.0194;0.1778;0.8580;0.876
47.920231336;-0.0191;0.1771;0.8658;0.884
47.921744253;-0.0123;0.1737;0.8763;0.893
47.925293003;-0.0115;0.1778;0.8888;0.906
47.935293107;-0.0093;0.1803;0.8932;0.911
47.935945607;-0.0062;0.1813;0.8983;0.916
47.936255451;-0.0052;0.1808;0.8966;0.915
47.93650368;0.0024;0.1847;0.8851;0.904
47.940559669;0.0085;0.1869;0.8773;0.897
47.943910503;0.0126;0.1891;0.8829;0.903
47.948428263;0.0185;0.1849;0.8993;0.918
47.948943628;0.0246;0.1849;0.9069;0.926
47.953790867;0.0290;0.1835;0.9081;0.927
47.954625503;0.0334;0.1810;0.9120;0.930
47.95510243;0.0403;0.1803;0.9242;0.943
47.95556868;0.0457;0.1813;0.9408;0.959
47.958769826;0.0530;0.1803;0.9506;0.969
47.961010815;0.0515;0.1766;0.9724;0.990
47.963772638;0.0574;0.1722;0.9927;1.009
47.967674253;0.0576;0.1688;1.0049;1.021
47.971353888;0.0493;0.1658;1.0181;1.033
47.975706701;0.0430;0.1583;1.0433;1.056
47.976106076;0.0361;0.1568;1.0826;1.094
47.978715242;0.0215;0.1549;1.1100;1.121
47.979128367;0.0048;0.1532;1.1398;1.150
47.981062274;-0.0025;0.1512;1.1728;1.183
47.984317586;-0.0165;0.1522;1.1936;1.203
47.988541597;-0.0255;0.1475;1.2170;1.226
47.993381492;-0.0392;0.1461;1.2351;1.244
47.993735555;-0.0453;0.1405;1.2576;1.266
47.995522534;-0.0558;0.1355;1.2855;1.294
47.995856492;-0.0773;0.1202;1.3129;1.321
47.997742482;-0.0910;0.1084;1.3332;1.341
48.002596857;-0.0969;0.1072;1.3520;1.360
48.004944722;-0.0915;0.0996;1.3720;1.379
48.00693118;-0.0927;0.0996;1.3938;1.400
48.010156909;-0.0868;0.0947;1.4204;1.426
48.011276388;-0.0717;0.0921;1.4402;1.445
48.014601336;-0.0631;0.0889;1.4498;1.454
48.019711024;-0.0609;0.0798;1.4522;1.456
48.023515451;-0.0587;0.0657;1.4615;1.464
48.023866857;-0.0521;0.0544;1.4691;1.471
48.027905138;-0.0377;0.0454;1.4542;1.455
48.028257065;-0.0179;0.0424;1.4368;1.438
48.030223784;-0.0042;0.0395;1.4199;1.421
48.030464669;0.0073;0.0329;1.3950;1.395
48.033926232;0.0154;0.0248;1.3708;1.371
48.035524409;0.0222;0.0168;1.3395;1.340
48.039261753;0.0207;0.0158;1.3131;1.313
48.042199357;0.0234;0.0168;1.2884;1.289
48.047292951;0.0222;0.0248;1.2557;1.256
48.051259617;0.0251;0.0378;1.2148;1.216
48.051771701;0.0300;0.0566;1.1767;1.178
48.053518003;0.0302;0.0752;1.1384;1.141
48.054045034;0.0320;0.0921;1.1110;1.115
48.055838419;0.0359;0.1104;1.0834;1.090
48.059595086;0.0390;0.1253;1.0506;1.059
48.062849513;0.0371;0.1377;1.0237;1.034
48.067555607;0.0339;0.1439;0.9934;1.004
48.071477169;0.0324;0.1519;0.9633;0.976
48.071800919;0.0254;0.1568;0.9306;0.944
48.074144617;0.0229;0.1541;0.9186;0.932
48.074449826;0.0200;0.1549;0.9064;0.920
48.07692493;0.0136;0.1505;0.9039;0.916
48.081601649;0.0063;0.1439;0.9110;0.922
48.084537378;0.0041;0.1380;0.9135;0.924
48.085024409;-0.0003;0.1289;0.9272;0.936
48.087137586;-0.0047;0.1209;0.9489;0.957
48.090679982;-0.0081;0.1055;0.9739;0.980
48.091452065;-0.0108;0.1006;1.0064;1.011
48.094978628;-0.0132;0.0869;1.0437;1.047
48.09923894;-0.0145;0.0761;1.0787;1.081
48.101876336;-0.0103;0.0674;1.1031;1.105
48.102332846;-0.0086;0.0586;1.1330;1.135
48.104754878;-0.0086;0.0478;1.1650;1.166
48.107483836;-0.0091;0.0314;1.1899;1.190
48.110497013;-0.0081;0.0119;1.2210;1.221
48.113206232;-0.0081;0.0060;1.2471;1.247
48.113428159;-0.0081;-0.0018;1.2662;1.266
48.116150555;-0.0030;-0.0077;1.2777;1.278
48.119436076;0.0114;-0.0116;1.2884;1.289
48.12211618;0.0173;-0.0060;1.3004;1.301
48.125219774;0.0271;-0.0004;1.2975;1.298
48.125704305;0.0342;0.0041;1.2936;1.294
48.128006128;0.0395;0.0119;1.2855;1.286
48.129011857;0.0464;0.0175;1.2794;1.280
48.131522794;0.0464;0.0199;1.2794;1.280
48.14093269;0.0447;0.0277;1.2752;1.276
48.141726649;0.0464;0.0312;1.2701;1.271
48.142128628;0.0403;0.0361;1.2613;1.262
48.144029044;0.0366;0.0429;1.2711;1.272
48.148110503;0.0366;0.0476;1.2760;1.277
48.17010868;0.0366;0.0541;1.2784;1.280
48.170667169;0.0464;0.0532;1.2882;1.290
48.170948419;0.0515;0.0600;1.2906;1.293
48.171335399;0.0562;0.0593;1.2862;1.289
48.171575086;0.0625;0.0554;1.2838;1.287
48.171803263;0.0637;0.0541;1.2787;1.281
48.172045607;0.0637;0.0527;1.2750;1.278
48.172266024;0.0603;0.0478;1.2750;1.277
48.172476024;0.0579;0.0424;1.2633;1.265
48.172683211;0.0586;0.0385;1.2422;1.244
48.17297993;0.0425;0.0380;1.2153;1.217
48.176328315;0.0332;0.0402;1.1963;1.197
48.180224461;0.0224;0.0429;1.1731;1.174
48.184403784;0.0121;0.0446;1.1489;1.150
48.188781336;-0.0008;0.0485;1.1242;1.125
48.189351805;-0.0162;0.0500;1.0878;1.089
48.191139096;-0.0384;0.0461;1.0560;1.058
48.191575659;-0.0534;0.0446;1.0151;1.018
48.192450763;-0.0732;0.0414;0.9711;0.975
48.197463784;-0.0898;0.0407;0.9291;0.934
48.200161388;-0.0996;0.0410;0.8934;0.900
48.203503992;-0.1103;0.0351;0.8541;0.862
48.205438003;-0.1120;0.0309;0.8201;0.828
48.20608144;-0.1125;0.0285;0.7944;0.803
48.208079201;-0.1120;0.0207;0.7817;0.790
48.211768315;-0.1125;0.0197;0.7727;0.781
48.212392794;-0.1018;0.0141;0.7705;0.777
48.218763263;-0.0917;0.0146;0.7727;0.778
48.220729878;-0.0878;0.0087;0.7756;0.781
48.221770399;-0.0807;0.0082;0.7844;0.789
48.226343784;-0.0778;0.0060;0.8061;0.810
48.228374357;-0.0807;0.0031;0.8257;0.830
48.232169982;-0.0839;-0.0016;0.8502;0.854
48.232746961;-0.0878;0.0023;0.8858;0.890
48.236351492;-0.0961;-0.0031;0.9120;0.917
48.238241857;-0.0954;0.0011;0.9416;0.946
48.241674201;-0.0942;0.0148;0.9702;0.975
48.244481492;-0.0893;0.0143;0.9924;0.997
48.245187482;-0.0819;0.0168;1.0127;1.016
48.247439617;-0.0827;0.0212;1.0406;1.044
48.260248732;-0.0717;0.0251;1.0565;1.059
48.261262794;-0.0670;0.0255;1.0650;1.067
48.261716701;-0.0541;0.0317;1.0728;1.075
48.262123784;-0.0429;0.0341;1.0753;1.077
48.262542898;-0.0313;0.0417;1.0660;1.067
48.26294144;-0.0194;0.0463;1.0413;1.043
48.292287846;-0.0118;0.0519;1.0176;1.019
48.293195138;-0.0054;0.0583;0.9927;0.994
48.293635086;-0.0030;0.0593;0.9553;0.957
48.294038471;0.0021;0.0595;0.9159;0.918
48.294451023;0.0007;0.0671;0.8873;0.890
48.294807482;0.0019;0.0749;0.8531;0.856
48.295201909;0.0014;0.0808;0.8242;0.828
48.29568868;-0.0018;0.0877;0.7974;0.802
48.296141648;-0.0069;0.0916;0.7753;0.781
48.296541648;-0.0145;0.0918;0.7597;0.765
48.296933055;-0.0174;0.0972;0.7365;0.743
48.297337638;-0.0238;0.1023;0.7101;0.718
48.297718107;-0.0174;0.1101;0.6776;0.687
48.298105659;-0.0157;0.1158;0.6377;0.648
48.298678003;-0.0199;0.1202;0.6091;0.621
48.304630503;-0.0269;0.1197;0.5800;0.593
48.308840138;-0.0377;0.1187;0.5622;0.576
48.309595138;-0.0485;0.1221;0.5510;0.566
48.310004565;-0.0465;0.1209;0.5353;0.551
48.314110555;-0.0514;0.1241;0.5202;0.537
48.320185034;-0.0538;0.1224;0.5067;0.524
48.321227013;-0.0534;0.1248;0.5006;0.519
48.321707221;-0.0558;0.1280;0.5094;0.528
48.322111596;-0.0553;0.1255;0.5277;0.545
48.32659894;-0.0585;0.1246;0.5507;0.568
48.327255294;-0.0607;0.1216;0.5825;0.598
48.330808628;-0.0636;0.1185;0.6067;0.621
48.336068732;-0.0643;0.1165;0.6328;0.647
48.337157065;-0.0719;0.1194;0.6617;0.676
48.337612482;-0.0714;0.1194;0.6947;0.708
48.338038784;-0.0729;0.1182;0.7172;0.730
48.344227482;-0.0702;0.1177;0.7377;0.750
48.344964096;-0.0685;0.1160;0.7538;0.766
48.347745919;-0.0685;0.1172;0.7758;0.788
48.352388159;-0.0700;0.1148;0.7842;0.796
48.354686544;-0.0693;0.1084;0.7917;0.802
48.355308107;-0.0660;0.1084;0.7934;0.804
48.356897065;-0.0636;0.1116;0.7922;0.803
48.359801753;-0.0560;0.1126;0.7847;0.795
48.36458269;-0.0480;0.1138;0.7719;0.782
48.368451805;-0.0534;0.1128;0.7705;0.781
48.371913263;-0.0590;0.1133;0.7717;0.782
48.372903211;-0.0553;0.1128;0.7685;0.779
48.373425086;-0.0494;0.1145;0.7675;0.778
48.374015815;-0.0441;0.1185;0.7807;0.791
48.379737951;-0.0370;0.1172;0.7876;0.797
48.382279878;-0.0282;0.1211;0.7959;0.806
48.383050555;-0.0216;0.1236;0.8061;0.816
48.38356769;-0.0120;0.1246;0.8211;0.831
48.393500607;-0.0071;0.1253;0.8325;0.842
48.394636805;0.0029;0.1270;0.8274;0.837
48.395134253;0.0119;0.1326;0.8179;0.829
48.395660607;0.0124;0.1314;0.8113;0.822
48.399326492;0.0119;0.1294;0.7956;0.806
48.422544148;0.0102;0.1314;0.7815;0.792
48.423248992;0.0053;0.1329;0.7592;0.771
48.423510346;-0.0020;0.1353;0.7377;0.750
48.424200451;-0.0071;0.1351;0.7240;0.737
48.424462273;-0.0103;0.1405;0.7079;0.722
48.424709305;-0.0162;0.1456;0.6988;0.714
48.424965086;-0.0260;0.1495;0.6903;0.707
48.42521493;-0.0316;0.1546;0.6859;0.704
48.425449409;-0.0389;0.1585;0.6952;0.714
48.425860555;-0.0502;0.1590;0.7138;0.733
48.426118888;-0.0629;0.1612;0.7377;0.758
48.427311544;-0.0651;0.1641;0.7472;0.768
48.432268107;-0.0697;0.1627;0.7597;0.780
48.434853888;-0.0800;0.1619;0.7856;0.806
48.435773523;-0.0890;0.1639;0.8061;0.827
48.437635346;-0.0900;0.1602;0.8225;0.843
48.441735763;-0.0939;0.1546;0.8450;0.864
48.444422221;-0.1010;0.1568;0.8709;0.891
48.44896644;-0.1079;0.1527;0.9020;0.921
